"eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","typeId","name","assist","type_value_Player position","type_value_Team formation","type_value_Resume","type_value_Team player formation","type_value_Team kit","type_value_Captain","type_value_Jersey number","type_value_Involved","type_value_Direction of Play","type_value_Pass End X","type_value_Kick Off","type_value_Angle","type_value_Pass End Y","type_value_Length","type_value_Zone","type_value_Chipped","type_value_Launch","type_value_Long ball","type_value_Head pass","type_value_Players caught offside","type_value_Free kick taken","type_value_Indirect","type_value_Not visible","type_value_Regular play","type_value_Assist","type_value_Intentional
assist","type_value_Goal mouth z coordinate","type_value_GK Y Coordinate","type_value_Left footed","type_value_Related event ID","type_value_Goal mouth y coordinate","type_value_Low right","type_value_Big Chance","type_value_Assisted","type_value_Box-deep left","type_value_Keeper Touched","type_value_First Touch","type_value_GK X blocked","type_value_Throw-in","type_value_In-swinger","type_value_Cross","type_value_Head","type_value_Offensive","type_value_Opposite related event ID","type_value_Opposite
related
event ID","type_value_Defensive","type_value_Right footed","type_value_Out-swinger","type_value_Direct","type_value_Attempted Tackle","type_value_Foul","type_value_Goal Kick","type_value_Low","type_value_Out of play","type_value_Keeper Throw","type_value_Blocked
Pass","type_value_Lay-off","type_value_Left","type_value_Right","type_value_Corner taken","type_value_Shirt Pull/Holding","type_value_Yellow Card","type_value_Fast Break","type_value_Fast break","type_value_High centre","type_value_Volley","type_value_Box-centre","type_value_Out of box-centre","type_value_Individual Play","type_value_Blocked x co-ordinate","type_value_Blocked y co-ordinate","type_value_Low centre","type_value_Hands","type_value_Collected","type_value_Stooping","type_value_Close left","type_value_Switch of play","type_value_High","type_value_Overrun","type_value_Pull Back","type_value_From corner","type_value_Blocked","type_value_Def block","type_value_Blocked cross","type_value_Flick-on","type_value_Through ball","type_value_Low left","type_value_Diving","type_value_Out of box-deep left","type_value_Deflection","type_value_Parried danger","type_value_Dangerous play","type_value_Box-left","type_value_Parried safe","type_value_Over-arm","type_value_Small box-left","type_value_Box-right","type_value_End type","type_value_Tactical","type_value_Detailed Position ID","type_value_Position Side ID","type_value_Formation slot","type_value_Box-deep right","type_value_High Right","type_value_Strong","type_value_Captain change","type_value_Small box-right","type_value_Set piece","type_value_Leading to attempt","type_value_1 on 1","type_value_Close left and high","type_value_Gk kick from hands","type_value_Shove/push","type_value_Straight","type_value_Standing","type_value_High claim","type_value_Game end","value_Team formation","value_Captain","value_Direction of Play","value_Pass End X","value_Kick Off","value_Angle","value_Pass End Y","value_Length","value_Zone","value_Chipped","value_Launch","value_Long ball","value_Head pass","value_Players caught offside","value_Free kick taken","value_Indirect","value_Not visible","value_Regular play","value_Assist","value_Intentional
assist","value_Goal mouth z coordinate","value_GK Y Coordinate","value_Left footed","value_Related event ID","value_Goal mouth y coordinate","value_Low right","value_Big Chance","value_Assisted","value_Box-deep left","value_Keeper Touched","value_First Touch","value_GK X blocked","value_Throw-in","value_In-swinger","value_Cross","value_Head","value_Offensive","value_Opposite related event ID","value_Opposite
related
event ID","value_Defensive","value_Right footed","value_Out-swinger","value_Direct","value_Attempted Tackle","value_Foul","value_Goal Kick","value_Low","value_Out of play","value_Keeper Throw","value_Blocked
Pass","value_Lay-off","value_Left","value_Right","value_Corner taken","value_Shirt Pull/Holding","value_Yellow Card","value_Fast Break","value_Fast break","value_High centre","value_Volley","value_Box-centre","value_Out of box-centre","value_Individual Play","value_Blocked x co-ordinate","value_Blocked y co-ordinate","value_Low centre","value_Hands","value_Collected","value_Stooping","value_Close left","value_Switch of play","value_High","value_Overrun","value_Pull Back","value_From corner","value_Blocked","value_Def block","value_Blocked cross","value_Flick-on","value_Through ball","value_Low left","value_Diving","value_Out of box-deep left","value_Deflection","value_Parried danger","value_Dangerous play","value_Box-left","value_Parried safe","value_Over-arm","value_Small box-left","value_Box-right","value_End type","value_Tactical","value_Detailed Position ID","value_Position Side ID","value_Formation slot","value_Box-deep right","value_High Right","value_Strong","value_Captain change","value_Small box-right","value_Set piece","value_Leading to attempt","value_1 on 1","value_Close left and high","value_Gk kick from hands","value_Shove/push","value_Straight","value_Standing","value_High claim","value_Game end","teamName","h_a","ft","timeStamp","venueName","competition","season","index","start_zone_value_xT","end_zone_value_xT","xT","oppositionTeamName","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
83,8,24,"4grc9qgcvusllap8h5j6gc5h5",83.685,30.532,"FirstHalf","Pass","Successful",NA,NA,NA,NA,NA,"dwvghrdrnqqmfiwwicm5lrskq",85.155,25.364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,2727866145,1,"Roger Brugue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,213,141,212,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81.1",NA,"4.99","37.3","5.4","Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Levante UD","home","4 : 2","2024-09-29","Estadio Ciudad de Valencia","LALIGA HYPERMOTION","2024/2025",145,0.03511326,0.02855202,-0.00656124,"UD Almería",-0.0473721016174231,0,-74.1219832953813,"R. Brugue",145,9,"Levante UD",145
84,8,26,"4grc9qgcvusllap8h5j6gc5h5",83.265,27.608,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,NA,NA,"6gtfe9aysdrcht4v2rluu0ley",86.415,33.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.43333333333333,2727866149,1,"Carlos Alvarez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,213,141,212,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82.3",NA,"1.10","49.7","6.9","Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Levante UD","home","4 : 2","2024-09-29","Estadio Ciudad de Valencia","LALIGA HYPERMOTION","2024/2025",146,NA,NA,NA,"UD Almería",4.06929674924163,0,63.0216410811725,"C. Alvarez",146,9,"Levante UD",146
70,8,28,"cobffe32r7g4skka9m19qib63",16.275,34.068,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,NA,NA,"a5x0poaqzssg2yuou57qgyead",48.405,30.328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.46666666666667,2727866227,1,"Chumi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,213,141,212,56,NA,157,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46.1",NA,"6.17","44.6","32.3","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UD Almería","away","4 : 2","2024-09-29","Estadio Ciudad de Valencia","LALIGA HYPERMOTION","2024/2025",147,NA,NA,NA,"Levante UD",32.0110277066636,0,-6.63947051889367,"Chumi",147,9,"Levante UD",147
86,8,32,"4grc9qgcvusllap8h5j6gc5h5",47.88,44.472,"FirstHalf","Pass","Successful",NA,NA,NA,NA,NA,"d1k9hj2ovhxue46mbdxy7wp3o",54.705,47.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.53333333333333,2727866295,1,"Jorge Cabello",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,213,141,212,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52.1",NA,"0.39","69.5","7.4","Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Levante UD","home","4 : 2","2024-09-29","Estadio Ciudad de Valencia","LALIGA HYPERMOTION","2024/2025",148,0.01429128,0.01685596,0.00256468,"UD Almería",6.05839961510068,0,22.2199249027001,"J. Cabello",148,9,"Levante UD",148
86.5,8,32.5,"4grc9qgcvusllap8h5j6gc5h5",54.705,47.26,"FirstHalf","Carry","Successful",999,"takeOns","0",NA,TRUE,"a91clevckra05nq55e1ztezmd",63.42,53.584,NA,NA,NA,NA,NA,87,NA,NA,NA,NA,8.54166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Levante UD","home","4 : 2","2024-09-29","Estadio Ciudad de Valencia","LALIGA HYPERMOTION","2024/2025",149,0.01685596,0.01870347,0.00184751,"UD Almería",0,6.05242703173089,35.9663442897122,NA,149,9,"Levante UD",149
87,8,33,"4grc9qgcvusllap8h5j6gc5h5",63.42,53.584,"FirstHalf","Pass","Successful",NA,NA,NA,NA,NA,"a91clevckra05nq55e1ztezmd",45.57,43.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.55,2727866341,1,"Oriol Rey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,213,141,212,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43.4",NA,"3.67","63.3","20.7","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Levante UD","home","4 : 2","2024-09-29","Estadio Ciudad de Valencia","LALIGA HYPERMOTION","2024/2025",150,0.01870347,0.01429128,-0.00441219,"UD Almería",-14.1530415714232,0,-149.439160732628,"O. Rey",150,9,"Levante UD",150
88,8,36,"4grc9qgcvusllap8h5j6gc5h5",45.78,45.152,"FirstHalf","Pass","Successful",NA,NA,NA,NA,NA,"d1k9hj2ovhxue46mbdxy7wp3o",43.575,24.684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,2727866409,1,"Jorge Cabello",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,213,141,212,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41.5",NA,"4.61","36.3","20.6","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Levante UD","home","4 : 2","2024-09-29","Estadio Ciudad de Valencia","LALIGA HYPERMOTION","2024/2025",151,0.01429128,0.01269174,-0.00159954,"UD Almería",-1.86654211139408,0,-96.1487116891186,"J. Cabello",151,9,"Levante UD",151
89,8,39,"4grc9qgcvusllap8h5j6gc5h5",43.47,23.936,"FirstHalf","Pass","Successful",NA,NA,NA,NA,NA,"4ig4kv8c1xew1jlsy1k2iga21",49.035,19.856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.65,2727866497,1,"Unai Elgezabal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,213,141,212,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46.7",NA,"5.65","29.2","6.9","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Levante UD","home","4 : 2","2024-09-29","Estadio Ciudad de Valencia","LALIGA HYPERMOTION","2024/2025",152,0.01429128,0.01429128,0,"UD Almería",4.62297508116266,0,-36.2471419586377,"U. Elgezabal",152,9,"Levante UD",152
89.5,8,42,"4grc9qgcvusllap8h5j6gc5h5",49.035,19.856,"FirstHalf","Carry","Successful",999,"takeOns","0",NA,TRUE,"6disrpsqjrkg0ye06a5y6box5",55.335,29.852,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Levante UD","home","4 : 2","2024-09-29","Estadio Ciudad de Valencia","LALIGA HYPERMOTION","2024/2025",153,0.01429128,0.01689528,0.002604,"UD Almería",0,7.88672052921972,57.778733188406,NA,153,9,"Levante UD",153
90,8,45,"4grc9qgcvusllap8h5j6gc5h5",55.335,29.852,"FirstHalf","Pass","Successful",NA,NA,NA,NA,NA,"6disrpsqjrkg0ye06a5y6box5",49.665,48.348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.75,2727866533,1,"G. Kochorashvili",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,213,141,212,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.3",NA,"1.87","71.1","19.3","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Levante UD","home","4 : 2","2024-09-29","Estadio Ciudad de Valencia","LALIGA HYPERMOTION","2024/2025",154,0.01689528,0.01429128,-0.002604,"UD Almería",-7.32699485732225,0,107.043065847255,"G. Kochorashvili",154,9,"Levante UD",154
91,8,46,"4grc9qgcvusllap8h5j6gc5h5",59.22,46.92,"FirstHalf","Pass","Successful",NA,NA,NA,NA,NA,"d1k9hj2ovhxue46mbdxy7wp3o",50.925,37.944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.76666666666667,2727866557,1,"Jorge Cabello",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,213,141,212,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48.5",NA,"3.97","55.8","12.2","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Levante UD","home","4 : 2","2024-09-29","Estadio Ciudad de Valencia","LALIGA HYPERMOTION","2024/2025",155,0.01685596,0.01484598,-0.00200998,"UD Almería",-6.65042642703062,0,-132.741982314133,"J. Cabello",155,9,"Levante UD",155
92,8,48,"4grc9qgcvusllap8h5j6gc5h5",51.24,36.244,"FirstHalf","Pass","Successful",NA,NA,NA,NA,NA,"6disrpsqjrkg0ye06a5y6box5",48.825,20.808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,2727866653,1,"G. Kochorashvili",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,213,141,212,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46.5",NA,"4.56","30.6","15.6","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Levante UD","home","4 : 2","2024-09-29","Estadio Ciudad de Valencia","LALIGA HYPERMOTION","2024/2025",156,0.01484598,0.01429128,-0.0005547,"UD Almería",-3.89638862206013,0,-98.8919818227823,"G. Kochorashvili",156,9,"Levante UD",156
