"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Angle","type_value_PassEndY","type_value_Length","type_value_PassEndX","type_value_Zone","type_value_OppositeRelatedEvent","type_value_Foul","type_value_Offensive","type_value_Defensive","type_value_FreekickTaken","type_value_Chipped","type_value_ThrowIn","type_value_HeadPass","type_value_GoalKick","type_value_Longball","type_value_MissHigh","type_value_KeeperThrow","type_value_LayOff","type_value_ShotAssist","type_value_IntentionalAssist","type_value_KeyPass","type_value_Assisted","type_value_BlockedX","type_value_GoalMouthY","type_value_BlockedY","type_value_RelatedEventId","type_value_HighCentre","type_value_FirstTouch","type_value_FastBreak","type_value_BoxCentre","type_value_RightFoot","type_value_GoalMouthZ","type_value_Hands","type_value_ParriedSafe","type_value_KeeperSaveInTheBox","type_value_MissLeft","type_value_MissRight","type_value_Cross","type_value_CornerTaken","type_value_LeftFoot","type_value_Head","type_value_FromCorner","type_value_BigChanceCreated","type_value_IntentionalGoalAssist","type_value_HighLeft","type_value_BigChance","type_value_SmallBoxCentre","type_value_IndividualPlay","type_value_OutOfBoxCentre","type_value_StandingSave","type_value_Collected","type_value_KeeperSaveObox","type_value_Throughball","type_value_LowCentre","type_value_RegularPlay","type_value_ParriedDanger","type_value_DivingSave","type_value_Feet","type_value_LowRight","type_value_Yellow","type_value_Red","type_value_DirectFreekick","type_value_Blocked","type_value_Volley","type_value_OutfielderBlock","type_value_AerialFoul","type_value_PlayerPosition","type_value_JerseyNumber","type_value_FormationSlot","type_value_TeamPlayerFormation","type_value_CaptainPlayerId","type_value_TeamFormation","type_value_InvolvedPlayers","type_value_BoxRight","type_value_LastMan","type_value_BoxLeft","type_value_LowLeft","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_SetPiece","type_value_OverRun","type_value_OneOnOne","type_value_BlockedCross","type_value_HighClaim","value_Angle","value_PassEndY","value_Length","value_PassEndX","value_Zone","value_OppositeRelatedEvent","value_Foul","value_Offensive","value_Defensive","value_FreekickTaken","value_Chipped","value_ThrowIn","value_HeadPass","value_GoalKick","value_Longball","value_MissHigh","value_KeeperThrow","value_LayOff","value_ShotAssist","value_IntentionalAssist","value_KeyPass","value_Assisted","value_BlockedX","value_GoalMouthY","value_BlockedY","value_RelatedEventId","value_HighCentre","value_FirstTouch","value_FastBreak","value_BoxCentre","value_RightFoot","value_GoalMouthZ","value_Hands","value_ParriedSafe","value_KeeperSaveInTheBox","value_MissLeft","value_MissRight","value_Cross","value_CornerTaken","value_LeftFoot","value_Head","value_FromCorner","value_BigChanceCreated","value_IntentionalGoalAssist","value_HighLeft","value_BigChance","value_SmallBoxCentre","value_IndividualPlay","value_OutOfBoxCentre","value_StandingSave","value_Collected","value_KeeperSaveObox","value_Throughball","value_LowCentre","value_RegularPlay","value_ParriedDanger","value_DivingSave","value_Feet","value_LowRight","value_Yellow","value_Red","value_DirectFreekick","value_Blocked","value_Volley","value_OutfielderBlock","value_AerialFoul","value_PlayerPosition","value_JerseyNumber","value_FormationSlot","value_TeamPlayerFormation","value_CaptainPlayerId","value_TeamFormation","value_InvolvedPlayers","value_BoxRight","value_LastMan","value_BoxLeft","value_LowLeft","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_SetPiece","value_OverRun","value_OneOnOne","value_BlockedCross","value_HighClaim","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
138,86,9,59,423,91.98,59.908,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 35, 38, 217, 218)",TRUE,327702,70.77,53.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.98333333333333,2718501073,9,213,141,212,140,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.43","79.0","22.1","67.4","Left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-09 01:10:29",26265,"Stade de Genève","Irfan Peljto","1 : 4",423,338,NA,NA,NA,"Switzerland","Spain",20,"Michel Aebischer","DML",TRUE,-10.5084661094748,0,-163.735438639936,"M. Aebischer",138,10,"Switzerland",138
139,87,10,1,423,70.875,53.312,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 38, 216, 218)",TRUE,302691,69.615,33.184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0166666666667,2718501093,10,213,141,212,140,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.65","48.8","20.2","66.3","Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-09 01:10:29",26265,"Stade de Genève","Irfan Peljto","1 : 4",423,338,NA,NA,NA,"Switzerland","Spain",8,"Remo Freuler","MC",TRUE,3.81616467656531,0,-93.5820053294384,"R. Freuler",139,10,"Switzerland",139
140,87.5,10,3,423,69.615,33.184,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,252419,67.83,25.84,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,10.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-09 01:10:29",26265,"Stade de Genève","Irfan Peljto","1 : 4",423,338,NA,NA,NA,"Switzerland","Spain",6,"Denis Zakaria","MC",TRUE,0,-2.66074328635193,-103.661153706905,"D. Zakaria",140,10,"Switzerland",140
141,88,10,5,423,67.83,25.84,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 38, 216, 218)",TRUE,252419,60.165,14.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0833333333333,2718501099,10,213,141,212,140,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.14","20.6","14.1","57.3","Right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-09 01:10:29",26265,"Stade de Genève","Irfan Peljto","1 : 4",423,338,NA,NA,NA,"Switzerland","Spain",6,"Denis Zakaria","MC",TRUE,-11.03514653165,0,-122.935952248762,"D. Zakaria",141,10,"Switzerland",141
142,89,10,6,423,60.165,14.008,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 38, 216, 218)",TRUE,243580,68.985,4.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1,2718501111,10,213,141,212,140,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.47","7.0","12.8","65.7","Right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-09 01:10:29",26265,"Stade de Genève","Irfan Peljto","1 : 4",423,338,NA,NA,NA,"Switzerland","Spain",22,"Gregory Wuthrich","DC",TRUE,2.70002003199636,0,-46.3569851863284,"G. Wuthrich",142,10,"Switzerland",142
143,90,10,9,423,69.615,3.74,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 216, 218)",TRUE,364228,48.93,12.444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.15,2718501127,10,213,141,212,140,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.74","18.3","22.4","46.6","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-09 01:10:29",26265,"Stade de Genève","Irfan Peljto","1 : 4",423,338,NA,NA,NA,"Switzerland","Spain",2,"Becir Omeragic","DMR",TRUE,-13.5115696419821,0,157.179225535923,"B. Omeragic",143,10,"Switzerland",143
144,91,10,11,423,48.93,13.056,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 216, 218)",TRUE,243580,47.985,25.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1833333333333,2718501137,10,213,141,212,140,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.65","37.0","12.1","45.7","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-09 01:10:29",26265,"Stade de Genève","Irfan Peljto","1 : 4",423,338,NA,NA,NA,"Switzerland","Spain",22,"Gregory Wuthrich","DC",TRUE,2.15771836368008,0,94.4642184826755,"G. Wuthrich",144,10,"Switzerland",144
145,92,10,13,423,47.88,24.48,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 38, 216, 218)",TRUE,297390,59.115,3.196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2166666666667,2718501165,10,213,141,212,140,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.20","4.7","24.1","56.3","Right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-09 01:10:29",26265,"Stade de Genève","Irfan Peljto","1 : 4",423,338,NA,NA,NA,"Switzerland","Spain",5,"Manuel Akanji","DC",TRUE,2.64199984764464,0,-62.1721606627447,"M. Akanji",145,10,"Switzerland",145
146,92.5,10,15.5,423,59.115,3.196,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,364228,47.88,7.82,NA,NA,NA,NA,NA,93,NA,NA,NA,NA,10.2583333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-09 01:10:29",26265,"Stade de Genève","Irfan Peljto","1 : 4",423,338,NA,NA,NA,"Switzerland","Spain",2,"Becir Omeragic","DMR",TRUE,0,-7.56790356363944,157.629355973065,"B. Omeragic",146,10,"Switzerland",146
147,93,10,18,423,47.88,7.82,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 215, 218)",TRUE,364228,22.785,24.684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,2718501197,10,213,141,212,140,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.55","36.3","30.2","21.7","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-09 01:10:29",26265,"Stade de Genève","Irfan Peljto","1 : 4",423,338,NA,NA,NA,"Switzerland","Spain",2,"Becir Omeragic","DMR",TRUE,-19.9073238974884,0,146.098647590936,"B. Omeragic",147,10,"Switzerland",147
148,94,10,23,423,21,25.568,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 215, 218)",TRUE,336028,27.825,20.332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3833333333333,2718501203,10,213,141,212,140,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.63","29.9","8.6","26.5","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-09 01:10:29",26265,"Stade de Genève","Irfan Peljto","1 : 4",423,338,NA,NA,NA,"Switzerland","Spain",1,"Gregor Kobel","GK",TRUE,6.04616146214474,0,-37.4946803721167,"G. Kobel",148,10,"Switzerland",148
149,95,10,26,423,27.825,21.76,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 215, 218)",TRUE,297390,14.175,39.984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4333333333333,2718501259,10,213,141,212,140,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.21","58.8","22.8","13.5","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-09 01:10:29",26265,"Stade de Genève","Irfan Peljto","1 : 4",423,338,NA,NA,NA,"Switzerland","Spain",5,"Manuel Akanji","DC",TRUE,-12.8823070154953,0,126.833661892502,"M. Akanji",149,10,"Switzerland",149
150,96,10,34,423,15.75,37.536,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 128, 36, 37, 217, 218)",TRUE,336028,70.455,44.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5666666666667,2718501269,10,213,141,212,140,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.12","64.9","55.1","67.1","Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-09 01:10:29",26265,"Stade de Genève","Irfan Peljto","1 : 4",423,338,NA,NA,NA,"Switzerland","Spain",1,"Gregor Kobel","GK",TRUE,53.3198183303018,0,6.87519143244065,"G. Kobel",150,10,"Switzerland",150
151,61,10,38,338,32.13,34,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 139, 36, 38, 216, 218)",TRUE,122117,42.105,25.364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6333333333333,2718501287,10,213,141,212,140,56,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.57","37.3","13.2","40.1","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-09 01:10:29",26265,"Stade de Genève","Irfan Peljto","1 : 4",423,338,NA,NA,NA,"Spain","Switzerland",14,"Aymeric Laporte","DC",TRUE,9.38487165485133,0,-40.8848485262793,"A. Laporte",151,10,"Switzerland",151
152,61.5,10,39.5,338,42.105,25.364,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,303139,47.46,28.084,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,10.6583333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-09 01:10:29",26265,"Stade de Genève","Irfan Peljto","1 : 4",423,338,NA,NA,NA,"Spain","Switzerland",16,"Rodri","MC",TRUE,0,5.64179981021736,26.9276778510405,"Rodri",152,10,"Switzerland",152
153,63,10,41,338,47.46,28.084,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 118, 120, 29, 35, 38, 216, 218)",TRUE,303139,44.52,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6833333333333,2718501303,10,213,141,212,140,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.61","0.0","29.3","42.4","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-09 01:10:29",26265,"Stade de Genève","Irfan Peljto","1 : 4",423,338,NA,NA,NA,"Spain","Switzerland",16,"Rodri","MC",TRUE,-11.5384442876191,0,-95.9762944037412,"Rodri",153,10,"Switzerland",153
