"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Zone","type_value_Angle","type_value_Length","type_value_PassEndX","type_value_PassEndY","type_value_Defensive","type_value_OppositeRelatedEvent","type_value_Offensive","type_value_LeadingToAttempt","type_value_BoxCentre","type_value_LeftFoot","type_value_GoalMouthY","type_value_GoalMouthZ","type_value_FirstTouch","type_value_RegularPlay","type_value_MissHigh","type_value_GoalKick","type_value_Longball","type_value_HeadPass","type_value_Chipped","type_value_LayOff","type_value_RightFoot","type_value_Cross","type_value_KeeperThrow","type_value_MissLeft","type_value_CornerTaken","type_value_ThrowIn","type_value_Foul","type_value_RelatedEventId","type_value_Yellow","type_value_FreekickTaken","type_value_Head","type_value_BlockedCross","type_value_BlockedX","type_value_LowCentre","type_value_BlockedY","type_value_FromCorner","type_value_Blocked","type_value_OutfielderBlock","type_value_Penalty","type_value_BigChance","type_value_HighRight","type_value_DivingSave","type_value_KeeperMissed","type_value_ShotAssist","type_value_KeyPass","type_value_Assisted","type_value_IndividualPlay","type_value_BoxRight","type_value_ParriedSafe","type_value_Feet","type_value_KeeperSaveInTheBox","type_value_OutOfBoxCentre","type_value_MissRight","type_value_IntentionalAssist","type_value_HighCentre","type_value_Hands","type_value_KeeperSaveObox","type_value_Throughball","type_value_OverRun","type_value_LowLeft","type_value_AerialFoul","type_value_DirectFreekick","type_value_LowRight","type_value_SetPiece","type_value_Volley","type_value_StandingSave","type_value_ParriedDanger","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_HighLeft","type_value_BigChanceCreated","type_value_IntentionalGoalAssist","type_value_JerseyNumber","type_value_PlayerPosition","type_value_FormationSlot","type_value_DeepBoxRight","type_value_HighClaim","type_value_CaptainPlayerId","type_value_InvolvedPlayers","type_value_TeamFormation","type_value_TeamPlayerFormation","type_value_Red","type_value_FastBreak","type_value_OtherBodyPart","value_Zone","value_Angle","value_Length","value_PassEndX","value_PassEndY","value_Defensive","value_OppositeRelatedEvent","value_Offensive","value_LeadingToAttempt","value_BoxCentre","value_LeftFoot","value_GoalMouthY","value_GoalMouthZ","value_FirstTouch","value_RegularPlay","value_MissHigh","value_GoalKick","value_Longball","value_HeadPass","value_Chipped","value_LayOff","value_RightFoot","value_Cross","value_KeeperThrow","value_MissLeft","value_CornerTaken","value_ThrowIn","value_Foul","value_RelatedEventId","value_Yellow","value_FreekickTaken","value_Head","value_BlockedCross","value_BlockedX","value_LowCentre","value_BlockedY","value_FromCorner","value_Blocked","value_OutfielderBlock","value_Penalty","value_BigChance","value_HighRight","value_DivingSave","value_KeeperMissed","value_ShotAssist","value_KeyPass","value_Assisted","value_IndividualPlay","value_BoxRight","value_ParriedSafe","value_Feet","value_KeeperSaveInTheBox","value_OutOfBoxCentre","value_MissRight","value_IntentionalAssist","value_HighCentre","value_Hands","value_KeeperSaveObox","value_Throughball","value_OverRun","value_LowLeft","value_AerialFoul","value_DirectFreekick","value_LowRight","value_SetPiece","value_Volley","value_StandingSave","value_ParriedDanger","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_HighLeft","value_BigChanceCreated","value_IntentionalGoalAssist","value_JerseyNumber","value_PlayerPosition","value_FormationSlot","value_DeepBoxRight","value_HighClaim","value_CaptainPlayerId","value_InvolvedPlayers","value_TeamFormation","value_TeamPlayerFormation","value_Red","value_FastBreak","value_OtherBodyPart","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
225,106,11,6,55,100.695,47.668,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 35, 38, 217, 218)",TRUE,381713,100.17,42.568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1,2737230707,11,56,213,212,140,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","4.61","5.1","95.4","62.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-10-22 05:49:17",42453,"Mestalla","Jesús Gil Manzano","2 : 3",55,838,NA,NA,NA,"Valencia","Las Palmas",22,"Luis Rioja","ML",TRUE,4.49431714643482,0,-95.8773926066431,"L. Rioja",225,12,"Valencia",225
226,126,11,6,838,5.88,23.324,"FirstHalf","Interception","Successful",NA,NA,NA,"c(91, 101, 102, 56)",TRUE,411914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1,2737230711,11,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-10-22 05:49:17",42453,"Mestalla","Jesús Gil Manzano","2 : 3",55,838,NA,NA,NA,"Las Palmas","Valencia",29,"Dario Essugo","DMC",TRUE,0,0,NA,"D. Essugo",226,12,"Valencia",226
227,107,11,6,55,99.54,42.908,"FirstHalf","CornerAwarded","Successful",NA,NA,NA,"122",FALSE,381713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1,2737230715,11,56,NA,NA,NA,NA,NA,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,"127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-10-22 05:49:17",42453,"Mestalla","Jesús Gil Manzano","2 : 3",55,838,NA,NA,NA,"Valencia","Las Palmas",22,"Luis Rioja","ML",TRUE,0,0,NA,"L. Rioja",227,12,"Valencia",227
228,127,11,6,838,5.46,25.092,"FirstHalf","CornerAwarded","Unsuccessful",NA,NA,NA,"122",FALSE,411914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1,2737230727,11,56,NA,NA,NA,NA,NA,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,"107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-10-22 05:49:17",42453,"Mestalla","Jesús Gil Manzano","2 : 3",55,838,NA,NA,NA,"Las Palmas","Valencia",29,"Dario Essugo","DMC",TRUE,0,0,NA,"D. Essugo",228,12,"Valencia",228
229,108,11,28,55,104.475,67.66,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 137, 124, 126, 31, 33, 34, 35, 38, 217, 218)",TRUE,302889,98.91,41.956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4666666666667,2737230983,11,56,213,212,140,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,20,2,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","4.50","26.3","94.2","61.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-10-22 05:49:17",42453,"Mestalla","Jesús Gil Manzano","2 : 3",55,838,NA,NA,NA,"Valencia","Las Palmas",18,"Pepelu","MC",TRUE,23.6448107944694,0,-102.216180107633,"Pepelu",229,12,"Valencia",229
230,131,11,31,838,5.88,25.976,"FirstHalf","Aerial","Successful",NA,NA,NA,"c(197, 200)",FALSE,380655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5166666666667,2737231435,11,56,NA,NA,NA,NA,285,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,"109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-10-22 05:49:17",42453,"Mestalla","Jesús Gil Manzano","2 : 3",55,838,NA,NA,NA,"Las Palmas","Valencia",37,"Fabio Silva","FW",TRUE,0,0,NA,"F. Silva",230,12,"Valencia",230
231,109,11,31,55,99.12,42.024,"FirstHalf","Aerial","Unsuccessful",NA,NA,NA,"198:199",FALSE,427831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5166666666667,2737230997,11,56,NA,NA,NA,NA,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,"131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-10-22 05:49:17",42453,"Mestalla","Jesús Gil Manzano","2 : 3",55,838,NA,NA,NA,"Valencia","Las Palmas",15,"Cesar Tarrega","DC",TRUE,0,0,NA,"C. Tarrega",231,12,"Valencia",231
232,132,11,32,838,4.305,25.296,"FirstHalf","Clearance","Successful",NA,NA,NA,"c(91, 94, 95, 57, 215)",TRUE,380655,5.88,25.296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5333333333333,2737231447,11,56,213,212,140,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","0.00","1.6","5.6","37.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-10-22 05:49:17",42453,"Mestalla","Jesús Gil Manzano","2 : 3",55,838,NA,NA,NA,"Las Palmas","Valencia",37,"Fabio Silva","FW",TRUE,0,0,0,"F. Silva",232,12,"Valencia",232
233,111,11,33,55,96.075,41.82,"FirstHalf","BallTouch","Successful",NA,NA,NA,"91",TRUE,427831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.55,2737231489,11,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-10-22 05:49:17",42453,"Mestalla","Jesús Gil Manzano","2 : 3",55,838,NA,NA,NA,"Valencia","Las Palmas",15,"Cesar Tarrega","DC",TRUE,0,0,NA,"C. Tarrega",233,12,"Valencia",233
234,110,11,34,55,101.43,33.048,"FirstHalf","Foul","Successful",NA,NA,NA,"c(91, 136, 63)",TRUE,456787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5666666666667,2737231125,11,56,NA,NA,NA,NA,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,"129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-10-22 05:49:17",42453,"Mestalla","Jesús Gil Manzano","2 : 3",55,838,NA,NA,NA,"Valencia","Las Palmas",5,"Enzo Barrenechea","MC",TRUE,0,0,NA,"E. Barrenechea",234,12,"Valencia",234
235,129,11,34,838,3.57,34.952,"FirstHalf","Foul","Unsuccessful",NA,NA,NA,"c(134, 64)",FALSE,91214,NA,NA,NA,NA,NA,NA,NA,130,91214,NA,NA,NA,11.5666666666667,2737231247,11,56,NA,NA,NA,NA,285,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,"110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-10-22 05:49:17",42453,"Mestalla","Jesús Gil Manzano","2 : 3",55,838,NA,NA,NA,"Las Palmas","Valencia",8,"Jose Campana","DMC",TRUE,0,0,NA,"J. Campana",235,12,"Valencia",235
236,130,11,47,838,0,0,"FirstHalf","Card","Successful",NA,NA,NA,"65",FALSE,91214,NA,NA,NA,NA,NA,NA,NA,129,91214,NA,"Yellow",NA,11.7833333333333,2737231293,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,55,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"243","129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-10-22 05:49:17",42453,"Mestalla","Jesús Gil Manzano","2 : 3",55,838,NA,NA,NA,"Las Palmas","Valencia",8,"Jose Campana","DMC",TRUE,0,0,NA,"J. Campana",236,12,"Valencia",236
237,112,13,25,55,92.925,34,"FirstHalf","Goal","Successful",NA,NA,NA,"c(91, 22, 9, 10, 202, 1, 12, 17, 25)",TRUE,302889,NA,NA,NA,NA,27.2,31.62,TRUE,NA,NA,TRUE,NA,NA,13.4166666666667,2737232267,13,56,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,102,103,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,214,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46.5","27.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-10-22 05:49:17",42453,"Mestalla","Jesús Gil Manzano","2 : 3",55,838,NA,NA,NA,"Valencia","Las Palmas",18,"Pepelu","MC",TRUE,0,0,NA,"Pepelu",237,12,"Valencia",237
238,133,13,25,838,0,0,"FirstHalf","PenaltyFaced","Unsuccessful",NA,NA,NA,"116",FALSE,90811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4166666666667,2737232257,13,56,NA,NA,NA,NA,NA,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,179,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,"112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-10-22 05:49:17",42453,"Mestalla","Jesús Gil Manzano","2 : 3",55,838,NA,NA,NA,"Las Palmas","Valencia",1,"Jasper Cillessen","GK",TRUE,0,0,NA,"J. Cillessen",238,13,"Las Palmas",238
239,135,14,35,838,52.08,33.796,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 216, 218)",TRUE,380655,47.46,34.884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5833333333333,2737233105,14,56,213,212,140,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","2.91","4.7","45.2","51.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-10-22 05:49:17",42453,"Mestalla","Jesús Gil Manzano","2 : 3",55,838,0.01484598,0.01484598,0,"Las Palmas","Valencia",37,"Fabio Silva","FW",TRUE,-4.62639694924551,0,166.748420724913,"F. Silva",239,13,"Las Palmas",239
240,136,14,38,838,48.615,34.612,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 216, 218)",TRUE,91214,39.48,20.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.6333333333333,2737233151,14,56,213,212,140,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","4.13","16.5","37.6","30.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-10-22 05:49:17",42453,"Mestalla","Jesús Gil Manzano","2 : 3",55,838,0.01484598,0.01269174,-0.00215424,"Las Palmas","Valencia",8,"Jose Campana","DMC",TRUE,-10.4331556957099,0,-123.62552575249,"J. Campana",240,13,"Las Palmas",240
