"eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","typeId","name","type_value_Team player formation","type_value_Resume","type_value_Team formation","type_value_Involved","type_value_Captain","type_value_Team kit","type_value_Jersey number","type_value_Player position","type_value_Direction of Play","type_value_Zone","type_value_Pass End X","type_value_Pass End Y","type_value_Angle","type_value_Length","type_value_Kick Off","type_value_Direct","type_value_Shirt Pull/Holding","type_value_Offensive","type_value_Opposite related event ID","type_value_Foul","type_value_Related event ID","type_value_Defensive","type_value_Yellow Card","type_value_Long ball","type_value_Chipped","type_value_Cross","type_value_Free kick taken","type_value_Intentional
assist","type_value_Assist","type_value_Head","type_value_Box-centre","type_value_First Touch","type_value_Assisted","type_value_Goal mouth z coordinate","type_value_Blocked x co-ordinate","type_value_Goal mouth y coordinate","type_value_Blocked y co-ordinate","type_value_Big Chance","type_value_Low centre","type_value_Set piece","type_value_Hands","type_value_Collected","type_value_Stooping","type_value_None","type_value_Gk kick from hands","type_value_Head pass","type_value_Launch","type_value_GK X blocked","type_value_Regular play","type_value_Box-right","type_value_GK Y Coordinate","type_value_Close left","type_value_Right footed","type_value_Swerve Left","type_value_High","type_value_Goal Kick","type_value_Lay-off","type_value_Not visible","type_value_Throw-in","type_value_Attempted Tackle","type_value_Switch of play","type_value_Individual Play","type_value_Volley","type_value_Low","type_value_Flick-on","type_value_Blocked
Pass","type_value_Left","type_value_Right","type_value_Corner taken","type_value_Through ball","type_value_Last line","type_value_Pull Back","type_value_Out of play","type_value_Overrun","type_value_Out of box-centre","type_value_Blocked","type_value_Def block","type_value_Close right","type_value_Blocked cross","type_value_High left","type_value_Left footed","type_value_In-swinger","type_value_Strong","type_value_High centre","type_value_Parried danger","type_value_Standing","type_value_Not past goal line","type_value_Swerve Right","type_value_Out on
sideline","type_value_Keeper Throw","type_value_End type","type_value_Players caught offside","type_value_Indirect","type_value_Unchallenged","type_value_Saved off line","type_value_Six yard blocked","type_value_Small box-left","type_value_Low right","type_value_Diving","type_value_Parried safe","type_value_From corner","type_value_Follows shot rebound","type_value_Tactical","type_value_Formation slot","type_value_Detailed Position ID","type_value_Position Side ID","type_value_Overhit Cross","type_value_Out-swinger","type_value_Aerial Foul","type_value_Low left","type_value_Shove/push","type_value_Captain change","type_value_Game end","value_Team player formation","value_Resume","value_Team formation","value_Involved","value_Captain","value_Team kit","value_Jersey number.x","value_Player position","value_Direction of Play","value_Zone","value_Pass End X","value_Pass End Y","value_Angle","value_Length","value_Kick Off","value_Direct","value_Shirt Pull/Holding","value_Offensive","value_Opposite related event ID","value_Foul","value_Related event ID","value_Defensive","value_Yellow Card","value_Long ball","value_Chipped","value_Cross","value_Free kick taken","value_Intentional
assist","value_Assist","value_Head","value_Box-centre","value_First Touch","value_Assisted","value_Goal mouth z coordinate","value_Blocked x co-ordinate","value_Goal mouth y coordinate","value_Blocked y co-ordinate","value_Big Chance","value_Low centre","value_Set piece","value_Hands","value_Collected","value_Stooping","value_None","value_Gk kick from hands","value_Head pass","value_Launch","value_GK X blocked","value_Regular play","value_Box-right","value_GK Y Coordinate","value_Close left","value_Right footed","value_Swerve Left","value_High","value_Goal Kick","value_Lay-off","value_Not visible","value_Throw-in","value_Attempted Tackle","value_Switch of play","value_Individual Play","value_Volley","value_Low","value_Flick-on","value_Blocked
Pass","value_Left","value_Right","value_Corner taken","value_Through ball","value_Last line","value_Pull Back","value_Out of play","value_Overrun","value_Out of box-centre","value_Blocked","value_Def block","value_Close right","value_Blocked cross","value_High left","value_Left footed","value_In-swinger","value_Strong","value_High centre","value_Parried danger","value_Standing","value_Not past goal line","value_Swerve Right","value_Out on
sideline","value_Keeper Throw","value_End type","value_Players caught offside","value_Indirect","value_Unchallenged","value_Saved off line","value_Six yard blocked","value_Small box-left","value_Low right","value_Diving","value_Parried safe","value_From corner","value_Follows shot rebound","value_Tactical","value_Formation slot","value_Detailed Position ID","value_Position Side ID","value_Overhit Cross","value_Out-swinger","value_Aerial Foul","value_Low left","value_Shove/push","value_Captain change","value_Game end","teamName","h_a","ft","timeStamp","venueName","competition","season","index","start_zone_value_xT","end_zone_value_xT","xT","oppositionTeamName","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number","formation_position","formation_name","value_Jersey number.y"
199.5,20,17.5,"13zq8jfp5uydowd3ibknxaffj",58.17,30.26,"FirstHalf","Carry","Successful",999,"takeOns","0",NA,TRUE,"59cbpdnxrm9rv9e06gthajcwk",63.735,44.608,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,20.2916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albacete Balompié","home","0 : 0","2024-12-17","Estadio Carlos Belmonte","LALIGA HYPERMOTION","2024/2025",448,0.01689528,0.01935132,0.00245604,"Levante UD",0,4.37241874536422,68.8007720803744,NA,448,31,"Albacete Balompié",448,"CMF","442",18
200,20,20,"13zq8jfp5uydowd3ibknxaffj",63.735,44.608,"FirstHalf","Pass","Successful",NA,NA,NA,NA,NA,"59cbpdnxrm9rv9e06gthajcwk",68.565,63.852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.3333333333333,2760211961,1,"Javi Villar",NA,NA,NA,NA,NA,NA,NA,NA,NA,56,140,141,213,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left","65.3","93.9","1.32","19.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albacete Balompié","home","0 : 0","2024-12-17","Estadio Carlos Belmonte","LALIGA HYPERMOTION","2024/2025",449,0.01935132,0.0174506,-0.00190072,"Levante UD",-4.49587137329785,0,75.9105272091605,"J. Villar",449,31,"Albacete Balompié",449,"CMF","442",18
201,20,22,"13zq8jfp5uydowd3ibknxaffj",68.565,63.852,"FirstHalf","Pass","Successful",NA,NA,NA,NA,NA,"3whr30v0m4xwv82whoklaxaeh",74.865,65.212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.3666666666667,2760211989,1,"Alvaro Rodriguez",NA,NA,NA,NA,NA,NA,NA,NA,NA,56,140,141,213,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left","71.3","95.9","0.21","6.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albacete Balompié","home","0 : 0","2024-12-17","Estadio Carlos Belmonte","LALIGA HYPERMOTION","2024/2025",450,0.0174506,0.02122129,0.00377069,"Levante UD",3.71699562402994,0,12.1816816866529,"A. Rodriguez",450,31,"Albacete Balompié",450,"LB","442",2
201.5,20,24,"13zq8jfp5uydowd3ibknxaffj",74.865,65.212,"FirstHalf","Carry","Successful",999,"takeOns","0",NA,TRUE,"99ecb8p6h4ak4rizuz4087s6i",66.675,63.104,NA,NA,NA,NA,NA,202,NA,NA,NA,NA,20.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albacete Balompié","home","0 : 0","2024-12-17","Estadio Carlos Belmonte","LALIGA HYPERMOTION","2024/2025",451,0.02122129,0.0174506,-0.00377069,"Levante UD",0,-4.7376989297745,-165.566103784178,NA,451,31,"Albacete Balompié",451,"ST","442",22
202,20,26,"13zq8jfp5uydowd3ibknxaffj",66.675,63.104,"FirstHalf","Pass","Successful",NA,NA,NA,NA,NA,"99ecb8p6h4ak4rizuz4087s6i",49.35,48.144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.4333333333333,2760212005,1,"Jon Morcillo",NA,NA,NA,NA,NA,NA,NA,NA,NA,56,140,141,213,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","47.0","70.8","3.85","22.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albacete Balompié","home","0 : 0","2024-12-17","Estadio Carlos Belmonte","LALIGA HYPERMOTION","2024/2025",452,0.0174506,0.01429128,-0.00315932,"Levante UD",-9.29603024639379,0,-139.189652096302,"J. Morcillo",452,31,"Albacete Balompié",452,"ST","442",22
203,20,29,"13zq8jfp5uydowd3ibknxaffj",49.35,46.852,"FirstHalf","Pass","Successful",NA,NA,NA,NA,NA,"8bue3x0liiq5tiky0s63dr40k",50.085,21.284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.4833333333333,2760212023,1,"Lalo Aguilar",NA,NA,NA,NA,NA,NA,NA,NA,NA,56,140,141,213,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","47.7","31.3","4.74","25.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albacete Balompié","home","0 : 0","2024-12-17","Estadio Carlos Belmonte","LALIGA HYPERMOTION","2024/2025",453,0.01429128,0.01429128,0,"Levante UD",0.746743407027019,0,-88.353379092111,"L. Aguilar",453,31,"Albacete Balompié",453,"LCD","442",27
203.5,20,30.5,"13zq8jfp5uydowd3ibknxaffj",50.085,21.284,"FirstHalf","Carry","Successful",999,"takeOns","0",NA,TRUE,"d3ue3bmsm7wd6ib2u1ejyik7p",53.655,17.68,NA,NA,NA,NA,NA,204,NA,NA,NA,NA,20.5083333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albacete Balompié","home","0 : 0","2024-12-17","Estadio Carlos Belmonte","LALIGA HYPERMOTION","2024/2025",454,0.01429128,0.01685596,0.00256468,"Levante UD",0,2.4917614841916,-45.2715419456846,NA,454,31,"Albacete Balompié",454,"RCD","442",14
204,20,32,"13zq8jfp5uydowd3ibknxaffj",53.655,17.68,"FirstHalf","Pass","Successful",NA,NA,NA,NA,NA,"d3ue3bmsm7wd6ib2u1ejyik7p",78.54,2.992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5333333333333,2760212055,1,"Jon Garcia",NA,NA,NA,NA,NA,NA,NA,NA,NA,56,140,141,213,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right","74.8","4.4","5.75","28.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albacete Balompié","home","0 : 0","2024-12-17","Estadio Carlos Belmonte","LALIGA HYPERMOTION","2024/2025",455,0.01685596,0.02756312,0.01070716,"Levante UD",13.1131929083299,0,-30.5505950468729,"J. Garcia",455,31,"Albacete Balompié",455,"RCD","442",14
204.5,20,34.5,"13zq8jfp5uydowd3ibknxaffj",78.54,2.992,"FirstHalf","Carry","Successful",999,"takeOns","0",NA,TRUE,"e18oezz5jq7pf3h4azgv3ofrp",80.43,11.424,NA,NA,NA,NA,NA,205,NA,NA,NA,NA,20.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albacete Balompié","home","0 : 0","2024-12-17","Estadio Carlos Belmonte","LALIGA HYPERMOTION","2024/2025",456,0.02756312,0.02953272,0.0019696,"Levante UD",0,7.39600765715033,77.366191858501,NA,456,31,"Albacete Balompié",456,"RMF","442",10
205,20,37,"13zq8jfp5uydowd3ibknxaffj",80.43,11.424,"FirstHalf","Pass","Successful",NA,NA,NA,NA,NA,"e18oezz5jq7pf3h4azgv3ofrp",96.075,6.256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.6166666666667,2760212089,1,"Fidel",NA,NA,NA,NA,NA,NA,NA,NA,NA,56,140,141,213,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right","91.5","9.2","5.96","16.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albacete Balompié","home","0 : 0","2024-12-17","Estadio Carlos Belmonte","LALIGA HYPERMOTION","2024/2025",457,0.02953272,0.0379259,0.00839318,"Levante UD",4.22284657972381,0,-18.2798966149832,"Fidel",457,31,"Albacete Balompié",457,"RMF","442",10
206,20,41,"13zq8jfp5uydowd3ibknxaffj",97.86,6.46,"FirstHalf","Pass","Successful",NA,NA,NA,NA,NA,"75xbiozismh96vufhrhkng4mi",84,8.908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.6833333333333,2760212101,1,"Javi Rueda",NA,NA,NA,NA,NA,NA,NA,NA,NA,56,140,141,213,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right","80.0","13.1","2.97","14.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albacete Balompié","home","0 : 0","2024-12-17","Estadio Carlos Belmonte","LALIGA HYPERMOTION","2024/2025",458,0.0379259,0.02953272,-0.00839318,"Levante UD",-4.26964940016768,0,169.983530677282,"J. Rueda",458,31,"Albacete Balompié",458,"RB","442",29
207,20,42,"13zq8jfp5uydowd3ibknxaffj",84,8.908,"FirstHalf","Pass","Successful",NA,NA,NA,NA,NA,"4abq4vylr8xr2ippapvysd32t",93.345,15.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.7,2760212105,1,"Agus Medina",NA,NA,NA,NA,NA,NA,NA,NA,NA,56,140,141,213,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","88.9","23.5","0.65","11.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albacete Balompié","home","0 : 0","2024-12-17","Estadio Carlos Belmonte","LALIGA HYPERMOTION","2024/2025",459,0.02953272,0.04066992,0.0111372,"Levante UD",11.2595055000006,0,37.1172821454362,"A. Medina",459,31,"Albacete Balompié",459,"CM","442",4
