"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","qualifiers","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
48,35,2,24,332,39.48,68,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 212, 36, 38, 216)",TRUE,404245,56.28,52.088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2718124143,2,"list(type = list(value = c(212, 141, 1, 213, 56, 107, 140), displayName = c(""Length"", ""PassEndY"", ""Longball"", ""Angle"", ""Zone"", ""ThrowIn"", ""PassEndX"")), value = c(""24.0"", ""76.6"", NA, ""5.49"", ""Center"", NA, ""53.6""))",0.01126267,0.01611813,0.00485546,"Czechia","Georgia",7,"Ladislav Krejci","DC",TRUE,21.8471065472406,0,-43.4450305653587,"L. Krejci",48,1,"Czechia",48
49,36,2,26,332,56.28,52.088,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 216, 218)",TRUE,243565,48.93,51.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.43333333333333,2718124165,2,"list(type = list(value = c(56, 212, 140, 141, 213), displayName = c(""Zone"", ""Length"", ""PassEndX"", ""PassEndY"", ""Angle"")), value = c(""Back"", ""7.4"", ""46.6"", ""75.7"", ""3.22""))",0.01611813,0.0138454,-0.00227273,"Czechia","Georgia",10,"Patrik Schick","FW",TRUE,-6.76100473032825,0,-175.240229122639,"P. Schick",49,1,"Czechia",49
50,37,2,28,332,48.93,51.476,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 139, 36, 38, 216, 218)",TRUE,369861,56.28,36.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.46666666666667,2718124169,2,"list(type = list(value = c(213, 140, 212, 3, 56, 141), displayName = c(""Angle"", ""PassEndX"", ""Length"", ""HeadPass"", ""Zone"", ""PassEndY"")), value = c(""5.16"", ""53.6"", ""17.1"", NA, ""Center"", ""53.0""))",0.0138454,0.01689528,0.00304988,"Czechia","Georgia",21,"Alex Kral","MC",TRUE,9.96767181534318,0,-64.5380957759254,"A. Kral",50,1,"Czechia",50
51,38,2,30,332,56.28,36.04,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 127, 35, 38, 216, 218)",TRUE,383685,54.075,3.196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,2718124195,2,"list(type = list(value = c(1, 141, 213, 56, 140, 212), displayName = c(""Longball"", ""PassEndY"", ""Angle"", ""Zone"", ""PassEndX"", ""Length"")), value = c(NA, ""4.7"", ""4.65"", ""Right"", ""51.5"", ""32.9""))",0.01689528,0.01473596,-0.00215932,"Czechia","Georgia",14,"Lukas Provod","AMC",TRUE,-10.7540468303203,0,-93.8408201569667,"L. Provod",51,1,"Czechia",51
52,39,2,33,332,54.075,3.196,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 128, 36, 37, 217, 218)",TRUE,111372,98.805,10.948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.55,2718124209,2,"list(type = list(value = c(56, 1, 141, 213, 212, 140), displayName = c(""Zone"", ""Longball"", ""PassEndY"", ""Angle"", ""Length"", ""PassEndX"")), value = c(""Right"", NA, ""16.1"", ""0.17"", ""45.4"", ""94.1""))",NA,NA,NA,"Czechia","Georgia",5,"Vladimir Coufal","DMR",TRUE,35.646824855432,0,9.83207168194531,"V. Coufal",52,1,"Czechia",52
53,20,2,38,413,4.305,62.832,"FirstHalf","BallRecovery","Successful",NA,NA,NA,"93",FALSE,247643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.63333333333333,2718124223,2,"list()",NA,NA,NA,"Georgia","Czechia",3,"Lasha Dvali","DC",TRUE,0,0,NA,"L. Dvali",53,2,"Georgia",53
54,21,2,38,413,3.675,63.648,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 215, 218)",TRUE,247643,12.6,63.376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.63333333333333,2718124255,2,"list(type = list(value = c(212, 56, 141, 213, 140), displayName = c(""Length"", ""Zone"", ""PassEndY"", ""Angle"", ""PassEndX"")), value = c(""8.9"", ""Back"", ""93.2"", ""6.25"", ""12.0""))",0.00638303,0.00779616,0.00141313,"Georgia","Czechia",3,"Lasha Dvali","DC",TRUE,8.61622388142453,0,-1.7456167818137,"L. Dvali",54,2,"Georgia",54
55,21.5,2,40,413,12.6,63.376,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,404262,18.06,64.6,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,2.66666666666667,NA,NA,"NULL",0.00779616,0.00779616,0,"Georgia","Czechia",14,"Luka Lochoshvili","DML",TRUE,0,4.78934558988766,12.6354291808909,"L. Lochoshvili",55,2,"Georgia",55
56,22,2,42,413,18.06,64.6,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 118, 120, 29, 36, 37, 215, 218)",TRUE,404262,20.685,65.076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,2718124259,2,"list(type = list(value = c(233, 140, 141, 212, 56, 286, 213), displayName = c(""OppositeRelatedEvent"", ""PassEndX"", ""PassEndY"", ""Length"", ""Zone"", ""Offensive"", ""Angle"")), value = c(""40"", ""19.7"", ""95.7"", ""2.7"", ""Back"", NA, ""0.18""))",NA,NA,NA,"Georgia","Czechia",14,"Luka Lochoshvili","DML",TRUE,2.30836941625135,0,10.2779533566771,"L. Lochoshvili",56,2,"Georgia",56
57,40,2,42,332,82.53,2.108,"FirstHalf","BlockedPass","Successful",NA,NA,NA,"c(91, 60)",TRUE,111372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,2718124265,2,"list(type = list(value = c(285, 56, 233), displayName = c(""Defensive"", ""Zone"", ""OppositeRelatedEvent"")), value = c(NA, ""Right"", ""22""))",NA,NA,NA,"Czechia","Georgia",5,"Vladimir Coufal","DMR",TRUE,0,0,NA,"V. Coufal",57,2,"Georgia",57
58,23,2,44,413,19.95,66.096,"FirstHalf","BallTouch","Successful",NA,NA,NA,"91",TRUE,404262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.73333333333333,2718124271,2,"list(type = list(value = 56, displayName = ""Zone""), value = ""Back"")",NA,NA,NA,"Georgia","Czechia",14,"Luka Lochoshvili","DML",TRUE,0,0,NA,"L. Lochoshvili",58,2,"Georgia",58
59,42,3,0,332,80.85,0,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 212, 36, 37, 217)",TRUE,111372,92.295,26.792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2718124389,3,"list(type = list(value = c(212, 1, 56, 141, 107, 213, 140), displayName = c(""Length"", ""Longball"", ""Zone"", ""PassEndY"", ""ThrowIn"", ""Angle"", ""PassEndX"")), value = c(""30.4"", NA, ""Center"", ""39.4"", NA, ""1.18"", ""87.9""))",0.02756312,0.10805102,0.0804879,"Czechia","Georgia",5,"Vladimir Coufal","DMR",TRUE,27.0967182579688,0,66.8688074444976,"V. Coufal",59,2,"Georgia",59
60,43,3,4,332,92.19,24.14,"FirstHalf","Aerial","Successful",NA,NA,NA,"c(197, 199)",FALSE,143595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.06666666666667,2718124395,3,"list(type = list(value = c(286, 233, 56), displayName = c(""Offensive"", ""OppositeRelatedEvent"", ""Zone"")), value = c(NA, ""25"", ""Center""))",NA,NA,NA,"Czechia","Georgia",22,"Tomas Soucek","MC",TRUE,0,0,NA,"T. Soucek",60,2,"Georgia",60
61,25,3,4,413,12.81,43.86,"FirstHalf","Aerial","Unsuccessful",NA,NA,NA,"c(198, 200)",FALSE,283760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.06666666666667,2718124399,3,"list(type = list(value = c(285, 56, 233), displayName = c(""Defensive"", ""Zone"", ""OppositeRelatedEvent"")), value = c(NA, ""Back"", ""43""))",NA,NA,NA,"Georgia","Czechia",17,"Otar Kiteishvili","MC",TRUE,0,0,NA,"O. Kiteishvili",61,2,"Georgia",61
62,44,3,4,332,90.195,21.624,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 139, 35, 37, 217, 218)",TRUE,143595,81.9,44.676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.06666666666667,2718124405,3,"list(type = list(value = c(212, 140, 3, 213, 56, 141), displayName = c(""Length"", ""PassEndX"", ""HeadPass"", ""Angle"", ""Zone"", ""PassEndY"")), value = c(""24.5"", ""78.0"", NA, ""1.92"", ""Center"", ""65.7""))",NA,NA,NA,"Czechia","Georgia",22,"Tomas Soucek","MC",TRUE,-6.15126943076491,0,109.790690677391,"T. Soucek",62,2,"Georgia",62
63,26,3,8,413,27.615,9.112,"FirstHalf","BallRecovery","Successful",NA,NA,NA,"93",FALSE,389020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.13333333333333,2718124423,3,"list()",NA,NA,NA,"Georgia","Czechia",22,"Georges Mikautadze","FW",TRUE,0,0,NA,"G. Mikautadze",63,2,"Georgia",63
64,27,3,10,413,33.495,2.584,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 215, 218)",TRUE,389020,26.985,5.576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.16666666666667,2718124445,3,"list(type = list(value = c(141, 56, 140, 213, 212), displayName = c(""PassEndY"", ""Zone"", ""PassEndX"", ""Angle"", ""Length"")), value = c(""8.2"", ""Back"", ""25.7"", ""2.71"", ""7.2""))",0.00977659,0.00844854,-0.00132805,"Georgia","Czechia",22,"Georges Mikautadze","FW",TRUE,-4.92965564675877,0,155.316459320375,"G. Mikautadze",64,2,"Georgia",64
65,28,3,11,413,26.985,5.576,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 128, 36, 37, 217, 218)",TRUE,395346,77.28,14.892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.18333333333333,2718124465,3,"list(type = list(value = c(213, 140, 212, 56, 1, 141), displayName = c(""Angle"", ""PassEndX"", ""Length"", ""Zone"", ""Longball"", ""PassEndY"")), value = c(""0.18"", ""73.6"", ""51.2"", ""Center"", NA, ""21.9""))",NA,NA,NA,"Georgia","Czechia",6,"Giorgi Kochorashvili","MC",TRUE,49.3640041894269,0,10.4938022204456,"G. Kochorashvili",65,2,"Georgia",65
66,45,3,15,332,23.52,51.884,"FirstHalf","BallTouch","Successful",NA,NA,NA,"91",TRUE,369861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25,2718124461,3,"list(type = list(value = 56, displayName = ""Zone""), value = ""Back"")",NA,NA,NA,"Czechia","Georgia",21,"Alex Kral","MC",TRUE,0,0,NA,"A. Kral",66,3,"Czechia",66
67,46,3,17,332,24.045,55.352,"FirstHalf","BallRecovery","Successful",NA,NA,NA,"93",FALSE,407943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.28333333333333,2718124467,3,"list()",NA,NA,NA,"Czechia","Georgia",3,"Matej Rynes","DML",TRUE,0,0,NA,"M. Rynes",67,3,"Czechia",67
68,47,3,17,332,20.265,56.372,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,407943,5.775,39.712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.28333333333333,2718124475,3,"list(type = list(value = c(213, 140, 212, 56, 141), displayName = c(""Angle"", ""PassEndX"", ""Length"", ""Zone"", ""PassEndY"")), value = c(""4.00"", ""5.5"", ""22.1"", ""Back"", ""58.4""))",0.00942382,0.00941056,-1.32599999999993e-05,"Czechia","Georgia",3,"Matej Rynes","DML",TRUE,-11.7506592199714,0,-131.015046520803,"M. Rynes",68,3,"Czechia",68
69,48,3,19,332,5.775,39.712,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 215, 218)",TRUE,388668,13.125,64.464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.31666666666667,2718124519,3,"list(type = list(value = c(140, 56, 212, 213, 141), displayName = c(""PassEndX"", ""Zone"", ""Length"", ""Angle"", ""PassEndY"")), value = c(""12.5"", ""Back"", ""25.8"", ""1.28"", ""94.8""))",0.00941056,0.00779616,-0.0016144,"Czechia","Georgia",1,"Matej Kovar","GK",TRUE,2.59531172665262,0,73.4614394316698,"M. Kovar",69,3,"Czechia",69
70,48.5,3,21.5,332,13.125,64.464,"FirstHalf","Carry","Successful",999,"takeOns","1","NULL",TRUE,407943,40.425,63.444,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,3.35833333333333,NA,NA,"NULL",0.00779616,0.01126267,0.00346651,"Czechia","Georgia",3,"Matej Rynes","DML",TRUE,0,25.8229828794444,-2.13972614060354,"M. Rynes",70,3,"Czechia",70
71,29,3,24,413,86.73,2.312,"FirstHalf","Challenge","Unsuccessful",NA,NA,NA,"55",FALSE,389020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,2718124509,3,"list(type = list(value = c(286, 233, 56), displayName = c(""Offensive"", ""OppositeRelatedEvent"", ""Zone"")), value = c(NA, ""49"", ""Right""))",NA,NA,NA,"Georgia","Czechia",22,"Georges Mikautadze","FW",TRUE,0,0,NA,"G. Mikautadze",71,3,"Czechia",71
72,49,3,24,332,18.27,65.688,"FirstHalf","TakeOn","Successful",NA,NA,NA,"c(91, 54)",TRUE,407943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,2718124525,3,"list(type = list(value = c(285, 233, 56), displayName = c(""Defensive"", ""OppositeRelatedEvent"", ""Zone"")), value = c(NA, ""29"", ""Back""))",NA,NA,NA,"Czechia","Georgia",3,"Matej Rynes","DML",TRUE,0,0,NA,"M. Rynes",72,3,"Czechia",72
73,50,3,26,332,40.425,63.444,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 216, 218)",TRUE,407943,40.215,58.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.43333333333333,2718124537,3,"list(type = list(value = c(141, 213, 56, 212, 140), displayName = c(""PassEndY"", ""Angle"", ""Zone"", ""Length"", ""PassEndX"")), value = c(""86.0"", ""4.67"", ""Back"", ""5.0"", ""38.3""))",0.01126267,0.01214719,0.00088452,"Czechia","Georgia",3,"Matej Rynes","DML",TRUE,1.715172587681,0,-92.4224302021449,"M. Rynes",73,3,"Czechia",73
74,50.5,3,27,332,40.215,58.48,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,421751,36.75,58.208,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,3.45,NA,NA,"NULL",0.01214719,0.01214719,0,"Czechia","Georgia",11,"Tomas Cvancara","AMC",TRUE,0,-3.1602820296752,-175.511527073963,"T. Cvancara",74,3,"Czechia",74
75,51,3,28,332,36.75,58.208,"FirstHalf","Dispossessed","Successful",NA,NA,NA,"c(91, 70)",TRUE,421751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.46666666666667,2718124543,3,"list(type = list(value = c(233, 56, 286), displayName = c(""OppositeRelatedEvent"", ""Zone"", ""Offensive"")), value = c(""30"", ""Back"", NA))",NA,NA,NA,"Czechia","Georgia",11,"Tomas Cvancara","AMC",TRUE,0,0,NA,"T. Cvancara",75,3,"Czechia",75
76,30,3,28,413,68.25,9.792,"FirstHalf","Tackle","Successful",NA,NA,NA,"c(91, 143)",TRUE,395346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.46666666666667,2718124559,3,"list(type = list(value = c(56, 285, 233), displayName = c(""Zone"", ""Defensive"", ""OppositeRelatedEvent"")), value = c(""Right"", NA, ""51""))",NA,NA,NA,"Georgia","Czechia",6,"Giorgi Kochorashvili","MC",TRUE,0,0,NA,"G. Kochorashvili",76,3,"Czechia",76
77,53,3,44,332,39.165,68,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 212, 36, 38, 216)",TRUE,404245,42.42,61.948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.73333333333333,2718124675,3,"list(type = list(value = c(213, 107, 141, 140, 212, 56), displayName = c(""Angle"", ""ThrowIn"", ""PassEndY"", ""PassEndX"", ""Length"", ""Zone"")), value = c(""5.14"", NA, ""91.1"", ""40.4"", ""7.8"", ""Back""))",0.01126267,0.01126267,0,"Czechia","Georgia",7,"Ladislav Krejci","DC",TRUE,5.55900746017559,0,-61.7269148954091,"L. Krejci",77,3,"Czechia",77
78,53.5,3,45,332,42.42,61.948,"FirstHalf","Carry","Successful",999,"takeOns","1","NULL",TRUE,407943,45.99,64.872,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,3.75,NA,NA,"NULL",0.01126267,0.01248344,0.00122077,"Czechia","Georgia",3,"Matej Rynes","DML",TRUE,0,1.93944369693746,39.3191091820342,"M. Rynes",78,3,"Czechia",78
79,32,3,46,413,62.79,5.984,"FirstHalf","Challenge","Unsuccessful",NA,NA,NA,"55",FALSE,395346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.76666666666667,2718124689,3,"list(type = list(value = c(56, 233, 285), displayName = c(""Zone"", ""OppositeRelatedEvent"", ""Defensive"")), value = c(""Right"", ""54"", NA))",NA,NA,NA,"Georgia","Czechia",6,"Giorgi Kochorashvili","MC",TRUE,0,0,NA,"G. Kochorashvili",79,3,"Czechia",79
80,54,3,46,332,42.21,62.016,"FirstHalf","TakeOn","Successful",NA,NA,NA,"c(91, 54)",TRUE,407943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.76666666666667,2718124685,3,"list(type = list(value = c(56, 233, 286), displayName = c(""Zone"", ""OppositeRelatedEvent"", ""Offensive"")), value = c(""Back"", ""32"", NA))",NA,NA,NA,"Czechia","Georgia",3,"Matej Rynes","DML",TRUE,0,0,NA,"M. Rynes",80,3,"Czechia",80
81,55,3,47,332,42.735,63.308,"FirstHalf","Foul","Successful",NA,NA,NA,"c(91, 63)",TRUE,407943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.78333333333333,2718124687,3,"list(type = list(value = c(286, 56, 233, 13), displayName = c(""Offensive"", ""Zone"", ""OppositeRelatedEvent"", ""Foul"")), value = c(NA, ""Back"", ""33"", NA))",NA,NA,NA,"Czechia","Georgia",3,"Matej Rynes","DML",TRUE,0,0,NA,"M. Rynes",81,3,"Czechia",81
82,33,3,47,413,62.265,4.692,"FirstHalf","Foul","Unsuccessful",NA,NA,NA,"64",FALSE,395346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.78333333333333,2718124693,3,"list(type = list(value = c(233, 13, 285, 56), displayName = c(""OppositeRelatedEvent"", ""Foul"", ""Defensive"", ""Zone"")), value = c(""55"", NA, NA, ""Right""))",NA,NA,NA,"Georgia","Czechia",6,"Giorgi Kochorashvili","MC",TRUE,0,0,NA,"G. Kochorashvili",82,4,"Georgia",82
83,56,3,54,332,45.99,64.872,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 128, 133, 36, 38, 217, 218)",TRUE,407943,93.345,44.336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,2718124729,3,"list(type = list(value = c(56, 212, 1, 5, 140, 141, 213), displayName = c(""Zone"", ""Length"", ""Longball"", ""FreekickTaken"", ""PassEndX"", ""PassEndY"", ""Angle"")), value = c(""Center"", ""51.6"", NA, NA, ""88.9"", ""65.2"", ""5.87""))",NA,NA,NA,"Czechia","Georgia",3,"Matej Rynes","DML",TRUE,51.0198207684046,0,-23.4444798747754,"M. Rynes",83,4,"Georgia",83
84,34,3,59,413,10.605,23.12,"FirstHalf","KeeperPickup","Successful",NA,NA,NA,"93",FALSE,401633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.98333333333333,2718124737,3,"list()",NA,NA,NA,"Georgia","Czechia",12,"Giorgi Mamardashvili","GK",TRUE,0,0,NA,"G. Mamardashvili",84,4,"Georgia",84
85,36,4,12,413,8.82,35.632,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 215, 218)",TRUE,401633,11.97,54.196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,2718124799,4,"list(type = list(value = c(56, 213, 141, 140, 212), displayName = c(""Zone"", ""Angle"", ""PassEndY"", ""PassEndX"", ""Length"")), value = c(""Back"", ""1.40"", ""79.7"", ""11.4"", ""18.8""))",0.00941056,0.00878589,-0.000624670000000001,"Georgia","Czechia",12,"Giorgi Mamardashvili","GK",TRUE,0.996894901963074,0,80.3695938458115,"G. Mamardashvili",85,4,"Georgia",85
86,36.5,4,14,413,11.97,54.196,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,247643,12.6,58.004,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,4.23333333333333,NA,NA,"NULL",0.00878589,0.00878589,0,"Georgia","Czechia",3,"Lasha Dvali","DC",TRUE,0,-0.270070427091795,80.6060090410489,"L. Dvali",86,4,"Georgia",86
87,37,4,16,413,12.6,58.004,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 124, 127, 36, 37, 216, 218)",TRUE,247643,48.3,59.908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.26666666666667,2718124807,4,"list(type = list(value = c(56, 212, 213, 141, 1, 140, 155), displayName = c(""Zone"", ""Length"", ""Angle"", ""PassEndY"", ""Longball"", ""PassEndX"", ""Chipped"")), value = c(""Back"", ""35.8"", ""0.05"", ""88.1"", NA, ""46.0"", NA))",0.00878589,0.01248344,0.00369755,"Georgia","Czechia",3,"Lasha Dvali","DC",TRUE,33.1283129772463,0,3.05288251479242,"L. Dvali",87,4,"Georgia",87
88,38,4,21,413,48.3,59.908,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 139, 35, 37, 215, 218)",TRUE,404262,31.815,60.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.35,2718124829,4,"list(type = list(value = c(141, 212, 213, 3, 56, 140), displayName = c(""PassEndY"", ""Length"", ""Angle"", ""HeadPass"", ""Zone"", ""PassEndX"")), value = c(""88.9"", ""16.5"", ""3.11"", NA, ""Back"", ""30.3""))",0.01248344,0.00977659,-0.00270685,"Georgia","Czechia",14,"Luka Lochoshvili","DML",TRUE,-15.4800082114666,0,178.109942533353,"L. Lochoshvili",88,4,"Georgia",88
89,39,4,22,413,30.135,60.112,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 118, 120, 29, 139, 36, 37, 216, 218)",TRUE,247643,38.01,60.724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.36666666666667,2718124837,4,"list(type = list(value = c(141, 3, 56, 140, 213, 212), displayName = c(""PassEndY"", ""HeadPass"", ""Zone"", ""PassEndX"", ""Angle"", ""Length"")), value = c(""89.3"", NA, ""Back"", ""36.2"", ""0.08"", ""7.9""))",NA,NA,NA,"Georgia","Czechia",3,"Lasha Dvali","DC",TRUE,7.16438346804962,0,4.44376887935881,"L. Dvali",89,4,"Georgia",89
90,42,4,23,413,38.535,60.384,"FirstHalf","Aerial","Successful",NA,NA,NA,"c(197, 200)",FALSE,283760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.38333333333333,2718124869,4,"list(type = list(value = c(233, 56, 285), displayName = c(""OppositeRelatedEvent"", ""Zone"", ""Defensive"")), value = c(""57"", ""Back"", NA))",NA,NA,NA,"Georgia","Czechia",17,"Otar Kiteishvili","MC",TRUE,0,0,NA,"O. Kiteishvili",90,4,"Georgia",90
91,57,4,23,332,66.465,7.616,"FirstHalf","Aerial","Unsuccessful",NA,NA,NA,"198:199",FALSE,143595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.38333333333333,2718124831,4,"list(type = list(value = c(286, 233, 56), displayName = c(""Offensive"", ""OppositeRelatedEvent"", ""Zone"")), value = c(NA, ""42"", ""Right""))",NA,NA,NA,"Czechia","Georgia",22,"Tomas Soucek","MC",TRUE,0,0,NA,"T. Soucek",91,5,"Czechia",91
92,41,4,25,413,27.3,56.848,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 128, 36, 37, 216, 218)",TRUE,283760,62.37,60.928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.41666666666667,2718124855,4,"list(type = list(value = c(141, 1, 56, 140, 212, 213), displayName = c(""PassEndY"", ""Longball"", ""Zone"", ""PassEndX"", ""Length"", ""Angle"")), value = c(""89.6"", NA, ""Left"", ""59.4"", ""35.3"", ""0.12""))",NA,NA,NA,"Georgia","Czechia",17,"Otar Kiteishvili","MC",TRUE,30.5670804712773,0,6.63588846125973,"O. Kiteishvili",92,5,"Czechia",92
93,59,4,27,332,36.225,9.384,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 139, 36, 37, 216, 218)",TRUE,428031,63.42,11.628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.45,2718124889,4,"list(type = list(value = c(141, 212, 56, 213, 3, 140), displayName = c(""PassEndY"", ""Length"", ""Zone"", ""Angle"", ""HeadPass"", ""PassEndX"")), value = c(""17.1"", ""27.3"", ""Right"", ""0.08"", NA, ""60.4""))",0.01214719,0.01870347,0.00655628,"Czechia","Georgia",4,"Robin Hranac","DC",TRUE,25.8310220808351,0,4.71708443363819,"R. Hranac",93,5,"Czechia",93
94,59.5,4,28,332,63.42,11.628,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,383685,66.465,7.616,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,4.46666666666667,NA,NA,"NULL",0.01870347,0.0174506,-0.00125287,"Czechia","Georgia",14,"Lukas Provod","AMC",TRUE,0,0.514713922873675,-52.8024804533499,"L. Provod",94,5,"Czechia",94
95,60,4,29,332,66.465,7.616,"FirstHalf","Aerial","Successful",NA,NA,NA,"c(197, 199)",FALSE,383685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.48333333333333,2718124893,4,"list(type = list(value = c(286, 233, 56), displayName = c(""Offensive"", ""OppositeRelatedEvent"", ""Zone"")), value = c(NA, ""40"", ""Right""))",NA,NA,NA,"Czechia","Georgia",14,"Lukas Provod","AMC",TRUE,0,0,NA,"L. Provod",95,5,"Czechia",95
96,40,4,29,413,38.535,60.384,"FirstHalf","Aerial","Unsuccessful",NA,NA,NA,"c(198, 200)",FALSE,404262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.48333333333333,2718124841,4,"list(type = list(value = c(285, 233, 56), displayName = c(""Defensive"", ""OppositeRelatedEvent"", ""Zone"")), value = c(NA, ""60"", ""Back""))",NA,NA,NA,"Georgia","Czechia",14,"Luka Lochoshvili","DML",TRUE,0,0,NA,"L. Lochoshvili",96,5,"Czechia",96
